student_id,first_name,last_name,grade_level,school_id,gender,is_ell,has_iep,is_frl,student_name,grade_label,has_support_need
STU02151,Quinn,Walker,4,S006,F,False,True,True,Quinn Walker,4,True
STU02152,Noa,Patel,2,S006,M,False,False,False,Noa Patel,2,False
STU02153,Emery,Walker,5,S006,M,True,False,False,Emery Walker,5,True
STU02154,Noa,Anderson,5,S006,M,False,False,False,Noa Anderson,5,False
STU02155,Emery,Patel,2,S006,F,True,False,True,Emery Patel,2,True
STU02156,Jamie,Walker,1,S006,F,False,False,False,Jamie Walker,1,False
STU02157,Finley,Rivera,2,S006,M,False,False,False,Finley Rivera,2,False
STU02158,Jamie,Brown,3,S006,M,False,False,True,Jamie Brown,3,True
STU02159,Morgan,Young,5,S006,M,False,True,True,Morgan Young,5,True
STU02160,Emery,Brown,0,S006,M,True,True,False,Emery Brown,K,True
STU02161,Reese,Chen,2,S006,M,False,False,True,Reese Chen,2,True
STU02162,Kai,Hill,4,S006,F,False,True,True,Kai Hill,4,True
STU02163,Casey,Lopez,0,S006,M,True,False,True,Casey Lopez,K,True
STU02164,Jamie,Kim,3,S006,F,False,True,True,Jamie Kim,3,True
STU02165,Sage,Kim,2,S006,F,False,False,False,Sage Kim,2,False
STU02166,Avery,Davis,1,S006,M,False,False,False,Avery Davis,1,False
STU02167,Quinn,Brown,1,S006,M,False,False,False,Quinn Brown,1,False
STU02168,Reese,Davis,5,S006,M,False,False,False,Reese Davis,5,False
STU02169,Casey,Hill,5,S006,F,False,False,False,Casey Hill,5,False
STU02170,Rowan,Rivera,2,S006,M,True,False,False,Rowan Rivera,2,True
STU02171,Finley,Johnson,2,S006,X,False,False,False,Finley Johnson,2,False
STU02172,Finley,Martinez,5,S006,F,False,False,False,Finley Martinez,5,False
STU02173,Riley,Chen,2,S006,M,False,False,True,Riley Chen,2,True
STU02174,Skyler,Garcia,2,S006,X,False,False,False,Skyler Garcia,2,False
STU02175,Riley,Johnson,0,S006,F,False,False,False,Riley Johnson,K,False
STU02176,Kai,Patel,4,S006,F,True,False,True,Kai Patel,4,True
STU02177,Emery,Johnson,5,S006,M,False,False,True,Emery Johnson,5,True
STU02178,Jordan,Smith,1,S006,F,True,False,True,Jordan Smith,1,True
STU02179,Micah,Thomas,3,S006,F,False,False,True,Micah Thomas,3,True
STU02180,Reese,Lopez,3,S006,F,False,False,False,Reese Lopez,3,False
STU02181,Noa,Thomas,4,S006,M,False,False,False,Noa Thomas,4,False
STU02182,Reese,Garcia,1,S006,F,False,False,True,Reese Garcia,1,True
STU02183,Devon,Walker,3,S006,X,False,False,True,Devon Walker,3,True
STU02184,Devon,Young,0,S006,M,False,False,True,Devon Young,K,True
STU02185,Micah,Wilson,4,S006,F,True,False,False,Micah Wilson,4,True
STU02186,Emery,Wilson,0,S006,F,False,False,True,Emery Wilson,K,True
STU02187,Avery,Thomas,4,S006,M,False,False,True,Avery Thomas,4,True
STU02188,Parker,Lee,3,S006,F,False,False,True,Parker Lee,3,True
STU02189,Skyler,Chen,2,S006,M,False,False,False,Skyler Chen,2,False
STU02190,Skyler,Garcia,5,S006,M,False,True,True,Skyler Garcia,5,True
STU02191,Jamie,Davis,0,S006,F,False,False,True,Jamie Davis,K,True
STU02192,Reese,Smith,3,S006,F,False,False,False,Reese Smith,3,False
STU02193,Devon,Rivera,1,S006,F,False,True,False,Devon Rivera,1,True
STU02194,Morgan,Khan,5,S006,M,False,False,True,Morgan Khan,5,True
STU02195,Parker,Nguyen,4,S006,M,False,False,True,Parker Nguyen,4,True
STU02196,Logan,Nguyen,0,S006,M,False,False,False,Logan Nguyen,K,False
STU02197,Riley,Lee,1,S006,M,False,False,False,Riley Lee,1,False
STU02198,Micah,Walker,2,S006,M,False,False,True,Micah Walker,2,True
STU02199,Finley,Smith,4,S006,F,False,False,True,Finley Smith,4,True
STU02200,Morgan,Brown,3,S006,F,True,False,False,Morgan Brown,3,True
STU02201,Riley,Hill,4,S006,F,False,False,False,Riley Hill,4,False
STU02202,Jordan,Thomas,2,S006,F,False,True,True,Jordan Thomas,2,True
STU02203,Rowan,Thomas,1,S006,F,False,False,True,Rowan Thomas,1,True
STU02204,Skyler,Khan,4,S006,F,False,False,False,Skyler Khan,4,False
STU02205,Casey,Khan,1,S006,X,False,False,False,Casey Khan,1,False
STU02206,Micah,Garcia,5,S006,M,False,False,True,Micah Garcia,5,True
STU02207,Logan,Patel,0,S006,M,False,False,False,Logan Patel,K,False
STU02208,Harper,Rivera,5,S006,F,False,False,True,Harper Rivera,5,True
STU02209,Devon,Wilson,5,S006,F,False,False,False,Devon Wilson,5,False
STU02210,Emery,Nguyen,0,S006,M,False,False,False,Emery Nguyen,K,False
STU02211,Riley,Kim,3,S006,M,True,False,True,Riley Kim,3,True
STU02212,Avery,Anderson,5,S006,F,False,True,True,Avery Anderson,5,True
STU02213,Sage,Chen,0,S006,F,False,False,False,Sage Chen,K,False
STU02214,Jordan,Kim,5,S006,M,False,False,True,Jordan Kim,5,True
STU02215,Micah,Rivera,0,S006,F,False,False,False,Micah Rivera,K,False
STU02216,Avery,Anderson,1,S006,M,False,True,True,Avery Anderson,1,True
STU02217,Riley,Kim,0,S006,M,True,True,True,Riley Kim,K,True
STU02218,Rowan,Patel,0,S006,F,True,False,False,Rowan Patel,K,True
STU02219,Kai,Wilson,3,S006,M,False,False,True,Kai Wilson,3,True
STU02220,Casey,Anderson,5,S006,F,False,False,True,Casey Anderson,5,True
STU02221,Kai,Martinez,4,S006,M,False,False,True,Kai Martinez,4,True
STU02222,Kai,Davis,0,S006,F,False,False,False,Kai Davis,K,False
STU02223,Emery,Smith,2,S006,M,True,False,True,Emery Smith,2,True
STU02224,Jamie,Lee,4,S006,M,False,False,False,Jamie Lee,4,False
STU02225,Casey,Thomas,3,S006,M,False,False,True,Casey Thomas,3,True
STU02226,Noa,Hill,0,S006,M,False,False,True,Noa Hill,K,True
STU02227,Logan,Kim,5,S006,M,False,False,False,Logan Kim,5,False
STU02228,Harper,Davis,5,S006,F,True,False,True,Harper Davis,5,True
STU02229,Jordan,Davis,1,S006,M,True,False,False,Jordan Davis,1,True
STU02230,Harper,Davis,5,S006,F,False,False,False,Harper Davis,5,False
STU02231,Riley,Johnson,5,S006,F,True,False,False,Riley Johnson,5,True
STU02232,Sage,Johnson,3,S006,F,True,False,True,Sage Johnson,3,True
STU02233,Noa,Thomas,2,S006,M,False,True,False,Noa Thomas,2,True
STU02234,Harper,Hill,3,S006,F,False,False,False,Harper Hill,3,False
STU02235,Kai,Smith,0,S006,F,False,False,True,Kai Smith,K,True
STU02236,Micah,Anderson,5,S006,M,False,False,True,Micah Anderson,5,True
STU02237,Morgan,Martinez,2,S006,F,False,False,True,Morgan Martinez,2,True
STU02238,Jamie,Thomas,0,S006,F,False,False,False,Jamie Thomas,K,False
STU02239,Devon,Brown,3,S006,M,False,False,False,Devon Brown,3,False
STU02240,Logan,Brown,5,S006,M,False,False,False,Logan Brown,5,False
STU02241,Sage,Brown,3,S006,F,False,False,True,Sage Brown,3,True
STU02242,Casey,Wilson,2,S006,F,False,False,True,Casey Wilson,2,True
STU02243,Finley,Brown,1,S006,F,True,False,True,Finley Brown,1,True
STU02244,Micah,Lee,4,S006,M,False,False,False,Micah Lee,4,False
STU02245,Riley,Anderson,3,S006,M,False,False,True,Riley Anderson,3,True
STU02246,Harper,Young,5,S006,F,False,False,True,Harper Young,5,True
STU02247,Finley,Brown,4,S006,F,False,False,False,Finley Brown,4,False
STU02248,Skyler,Hill,1,S006,F,False,False,False,Skyler Hill,1,False
STU02249,Parker,Patel,3,S006,M,False,False,True,Parker Patel,3,True
STU02250,Quinn,Walker,5,S006,F,True,True,True,Quinn Walker,5,True
STU02251,Casey,Johnson,1,S006,M,False,False,False,Casey Johnson,1,False
STU02252,Avery,Davis,0,S006,M,False,False,True,Avery Davis,K,True
STU02253,Casey,Kim,2,S006,M,False,False,True,Casey Kim,2,True
STU02254,Skyler,Rivera,3,S006,F,True,False,True,Skyler Rivera,3,True
STU02255,Devon,Walker,3,S006,M,False,False,False,Devon Walker,3,False
STU02256,Quinn,Brown,0,S006,M,False,False,True,Quinn Brown,K,True
STU02257,Finley,Anderson,5,S006,M,False,False,False,Finley Anderson,5,False
STU02258,Avery,Anderson,3,S006,M,False,True,False,Avery Anderson,3,True
STU02259,Casey,Young,3,S006,F,False,True,True,Casey Young,3,True
STU02260,Kai,Nguyen,1,S006,M,False,False,True,Kai Nguyen,1,True
STU02261,Quinn,Garcia,0,S006,F,False,False,True,Quinn Garcia,K,True
STU02262,Noa,Garcia,5,S006,F,False,False,False,Noa Garcia,5,False
STU02263,Finley,Martinez,1,S006,F,False,False,False,Finley Martinez,1,False
STU02264,Sage,Anderson,2,S006,M,False,False,False,Sage Anderson,2,False
STU02265,Harper,Davis,3,S006,M,False,False,True,Harper Davis,3,True
STU02266,Skyler,Rivera,4,S006,F,False,False,True,Skyler Rivera,4,True
STU02267,Jordan,Anderson,5,S006,M,False,True,True,Jordan Anderson,5,True
STU02268,Kai,Patel,5,S006,M,False,False,True,Kai Patel,5,True
STU02269,Reese,Brown,3,S006,M,False,False,True,Reese Brown,3,True
STU02270,Sage,Walker,4,S006,M,True,False,False,Sage Walker,4,True
STU02271,Harper,Chen,5,S006,F,False,False,True,Harper Chen,5,True
STU02272,Parker,Kim,1,S006,F,False,False,False,Parker Kim,1,False
STU02273,Sage,Brown,0,S006,F,False,False,True,Sage Brown,K,True
STU02274,Casey,Patel,2,S006,M,False,True,False,Casey Patel,2,True
STU02275,Emery,Lopez,5,S006,M,True,False,True,Emery Lopez,5,True
STU02276,Riley,Khan,5,S006,M,False,False,True,Riley Khan,5,True
STU02277,Riley,Patel,2,S006,F,False,False,True,Riley Patel,2,True
STU02278,Quinn,Thomas,1,S006,F,False,True,False,Quinn Thomas,1,True
STU02279,Casey,Walker,4,S006,M,False,False,True,Casey Walker,4,True
STU02280,Emery,Hill,1,S006,F,False,False,False,Emery Hill,1,False
STU02281,Skyler,Johnson,1,S006,F,False,False,False,Skyler Johnson,1,False
STU02282,Rowan,Chen,3,S006,F,True,False,False,Rowan Chen,3,True
STU02283,Devon,Hill,0,S006,M,False,False,True,Devon Hill,K,True
STU02284,Skyler,Lopez,3,S006,M,False,False,True,Skyler Lopez,3,True
STU02285,Jamie,Johnson,5,S006,F,False,False,True,Jamie Johnson,5,True
STU02286,Devon,Hill,5,S006,F,False,False,False,Devon Hill,5,False
STU02287,Morgan,Khan,0,S006,F,False,False,True,Morgan Khan,K,True
STU02288,Jordan,Martinez,3,S006,F,False,False,False,Jordan Martinez,3,False
STU02289,Finley,Garcia,2,S006,F,False,False,False,Finley Garcia,2,False
STU02290,Avery,Anderson,1,S006,M,False,False,False,Avery Anderson,1,False
STU02291,Jamie,Rivera,4,S006,F,False,False,False,Jamie Rivera,4,False
STU02292,Parker,Young,5,S006,M,True,False,False,Parker Young,5,True
STU02293,Finley,Davis,3,S006,F,False,False,True,Finley Davis,3,True
STU02294,Parker,Smith,5,S006,M,True,False,False,Parker Smith,5,True
STU02295,Sage,Brown,4,S006,X,False,False,False,Sage Brown,4,False
STU02296,Skyler,Wilson,1,S006,M,False,False,True,Skyler Wilson,1,True
STU02297,Quinn,Smith,4,S006,F,False,False,True,Quinn Smith,4,True
STU02298,Morgan,Garcia,4,S006,M,True,False,False,Morgan Garcia,4,True
STU02299,Sage,Anderson,0,S006,M,False,False,True,Sage Anderson,K,True
STU02300,Jamie,Walker,3,S006,F,False,False,True,Jamie Walker,3,True
STU02301,Riley,Thomas,1,S006,F,False,False,True,Riley Thomas,1,True
STU02302,Casey,Johnson,4,S006,M,False,False,False,Casey Johnson,4,False
STU02303,Skyler,Thomas,3,S006,M,False,False,True,Skyler Thomas,3,True
STU02304,Reese,Thomas,3,S006,F,False,False,False,Reese Thomas,3,False
STU02305,Riley,Kim,2,S006,F,False,True,False,Riley Kim,2,True
STU02306,Logan,Patel,3,S006,M,False,False,True,Logan Patel,3,True
STU02307,Riley,Smith,5,S006,F,False,False,True,Riley Smith,5,True
STU02308,Jamie,Anderson,0,S006,F,False,False,True,Jamie Anderson,K,True
STU02309,Emery,Garcia,4,S006,M,False,False,False,Emery Garcia,4,False
STU02310,Jordan,Lee,4,S006,M,False,False,True,Jordan Lee,4,True
STU02311,Logan,Garcia,1,S006,F,False,False,False,Logan Garcia,1,False
STU02312,Sage,Patel,1,S006,M,False,False,True,Sage Patel,1,True
STU02313,Emery,Walker,0,S006,F,False,False,True,Emery Walker,K,True
STU02314,Harper,Nguyen,4,S006,M,True,True,False,Harper Nguyen,4,True
STU02315,Harper,Brown,0,S006,M,False,True,True,Harper Brown,K,True
STU02316,Finley,Walker,2,S006,M,False,False,False,Finley Walker,2,False
STU02317,Skyler,Khan,2,S006,M,False,False,False,Skyler Khan,2,False
STU02318,Micah,Chen,4,S006,F,False,False,True,Micah Chen,4,True
STU02319,Skyler,Kim,0,S006,F,False,False,False,Skyler Kim,K,False
STU02320,Jordan,Rivera,5,S006,F,False,False,True,Jordan Rivera,5,True
STU02321,Logan,Wilson,2,S006,F,False,False,True,Logan Wilson,2,True
STU02322,Riley,Smith,3,S006,F,False,False,False,Riley Smith,3,False
STU02323,Quinn,Patel,0,S006,F,False,True,True,Quinn Patel,K,True
STU02324,Skyler,Nguyen,4,S006,F,False,True,False,Skyler Nguyen,4,True
STU02325,Reese,Lee,3,S006,M,False,False,False,Reese Lee,3,False
STU02326,Harper,Rivera,3,S006,F,False,False,True,Harper Rivera,3,True
STU02327,Avery,Walker,5,S006,M,False,True,False,Avery Walker,5,True
STU02328,Quinn,Anderson,1,S006,M,False,True,True,Quinn Anderson,1,True
STU02329,Finley,Garcia,3,S006,M,False,False,True,Finley Garcia,3,True
STU02330,Reese,Khan,1,S006,M,True,False,True,Reese Khan,1,True
STU02331,Devon,Walker,3,S006,M,False,False,True,Devon Walker,3,True
STU02332,Jamie,Kim,5,S006,F,False,False,False,Jamie Kim,5,False
STU02333,Micah,Hill,2,S006,M,True,False,True,Micah Hill,2,True
STU02334,Riley,Nguyen,0,S006,F,False,True,False,Riley Nguyen,K,True
STU02335,Quinn,Khan,3,S006,X,False,False,False,Quinn Khan,3,False
STU02336,Jamie,Patel,3,S006,F,False,False,False,Jamie Patel,3,False
STU02337,Avery,Khan,3,S006,M,False,False,True,Avery Khan,3,True
STU02338,Parker,Young,3,S006,M,True,True,False,Parker Young,3,True
STU02339,Reese,Patel,1,S006,M,False,False,False,Reese Patel,1,False
STU02340,Harper,Walker,3,S006,F,False,False,True,Harper Walker,3,True
STU02341,Noa,Johnson,3,S006,F,False,False,True,Noa Johnson,3,True
STU02342,Logan,Rivera,0,S006,F,False,False,True,Logan Rivera,K,True
STU02343,Harper,Lopez,2,S006,M,False,False,True,Harper Lopez,2,True
STU02344,Rowan,Patel,1,S006,M,False,False,False,Rowan Patel,1,False
STU02345,Quinn,Nguyen,1,S006,M,False,False,False,Quinn Nguyen,1,False
STU02346,Riley,Rivera,0,S006,F,False,False,False,Riley Rivera,K,False
STU02347,Parker,Rivera,3,S006,M,False,False,True,Parker Rivera,3,True
STU02348,Reese,Nguyen,0,S006,M,False,False,False,Reese Nguyen,K,False
STU02349,Casey,Patel,4,S006,M,False,False,False,Casey Patel,4,False
STU02350,Parker,Wilson,5,S006,M,False,False,False,Parker Wilson,5,False
STU02351,Jordan,Walker,2,S006,F,True,False,False,Jordan Walker,2,True
STU02352,Devon,Wilson,3,S006,F,False,False,True,Devon Wilson,3,True
STU02353,Skyler,Brown,2,S006,M,False,False,True,Skyler Brown,2,True
STU02354,Morgan,Anderson,1,S006,M,False,False,True,Morgan Anderson,1,True
STU02355,Emery,Patel,4,S006,M,False,True,True,Emery Patel,4,True
STU02356,Logan,Lee,1,S006,M,False,False,True,Logan Lee,1,True
STU02357,Parker,Khan,4,S006,F,False,False,False,Parker Khan,4,False
STU02358,Micah,Martinez,5,S006,M,False,False,True,Micah Martinez,5,True
STU02359,Devon,Khan,4,S006,F,False,False,True,Devon Khan,4,True
STU02360,Micah,Garcia,0,S006,M,False,False,False,Micah Garcia,K,False
STU02361,Morgan,Smith,3,S006,M,False,False,False,Morgan Smith,3,False
STU02362,Riley,Young,0,S006,F,False,False,True,Riley Young,K,True
STU02363,Rowan,Martinez,4,S006,F,False,False,False,Rowan Martinez,4,False
STU02364,Morgan,Brown,2,S006,M,False,False,False,Morgan Brown,2,False
STU02365,Kai,Lopez,5,S006,F,False,False,True,Kai Lopez,5,True
STU02366,Skyler,Rivera,2,S006,F,False,False,False,Skyler Rivera,2,False
STU02367,Quinn,Chen,1,S006,F,False,False,True,Quinn Chen,1,True
STU02368,Devon,Patel,1,S006,M,False,False,True,Devon Patel,1,True
STU02369,Riley,Thomas,3,S006,F,False,False,True,Riley Thomas,3,True
STU02370,Rowan,Nguyen,0,S006,F,True,True,True,Rowan Nguyen,K,True
STU02371,Harper,Chen,4,S006,M,True,False,False,Harper Chen,4,True
STU02372,Emery,Martinez,5,S006,F,False,False,False,Emery Martinez,5,False
STU02373,Finley,Nguyen,2,S006,M,True,False,False,Finley Nguyen,2,True
STU02374,Casey,Smith,3,S006,F,False,False,True,Casey Smith,3,True
STU02375,Reese,Chen,1,S006,M,False,False,False,Reese Chen,1,False
STU02376,Emery,Hill,2,S006,F,True,False,False,Emery Hill,2,True
STU02377,Jordan,Johnson,0,S006,M,True,False,True,Jordan Johnson,K,True
STU02378,Morgan,Nguyen,3,S006,M,False,False,False,Morgan Nguyen,3,False
STU02379,Parker,Young,5,S006,F,False,False,True,Parker Young,5,True
STU02380,Casey,Khan,2,S006,F,True,False,False,Casey Khan,2,True
STU02381,Devon,Martinez,3,S006,M,False,False,False,Devon Martinez,3,False
STU02382,Riley,Garcia,4,S006,F,False,False,True,Riley Garcia,4,True
STU02383,Casey,Young,4,S006,M,False,False,False,Casey Young,4,False
STU02384,Sage,Lopez,2,S006,M,True,False,True,Sage Lopez,2,True
STU02385,Jordan,Hill,5,S006,F,False,False,False,Jordan Hill,5,False
STU02386,Devon,Lee,0,S006,M,False,False,True,Devon Lee,K,True
STU02387,Noa,Chen,4,S006,F,False,False,False,Noa Chen,4,False
STU02388,Kai,Smith,5,S006,M,False,False,True,Kai Smith,5,True
STU02389,Riley,Wilson,1,S006,F,False,False,False,Riley Wilson,1,False
STU02390,Skyler,Khan,5,S006,F,False,False,True,Skyler Khan,5,True
STU02391,Avery,Davis,3,S006,F,False,False,False,Avery Davis,3,False
STU02392,Devon,Rivera,5,S006,F,False,False,False,Devon Rivera,5,False
STU02393,Rowan,Martinez,2,S006,M,True,True,True,Rowan Martinez,2,True
STU02394,Devon,Chen,2,S006,F,False,False,True,Devon Chen,2,True
STU02395,Skyler,Garcia,3,S006,F,False,False,False,Skyler Garcia,3,False
STU02396,Riley,Martinez,2,S006,F,True,False,True,Riley Martinez,2,True
STU02397,Morgan,Hill,1,S006,F,False,False,True,Morgan Hill,1,True
STU02398,Riley,Wilson,5,S006,F,False,True,True,Riley Wilson,5,True
STU02399,Kai,Rivera,4,S006,M,False,False,True,Kai Rivera,4,True
STU02400,Logan,Lee,1,S006,M,False,True,True,Logan Lee,1,True
STU02401,Logan,Smith,5,S006,M,False,False,True,Logan Smith,5,True
STU02402,Noa,Brown,0,S006,M,False,False,False,Noa Brown,K,False
STU02403,Devon,Khan,4,S006,F,False,False,False,Devon Khan,4,False
STU02404,Finley,Wilson,2,S006,M,False,False,False,Finley Wilson,2,False
STU02405,Harper,Patel,2,S006,M,False,False,False,Harper Patel,2,False
STU02406,Avery,Johnson,1,S006,M,False,False,False,Avery Johnson,1,False
STU02407,Harper,Lopez,2,S006,F,True,False,True,Harper Lopez,2,True
STU02408,Devon,Smith,4,S006,F,False,False,True,Devon Smith,4,True
STU02409,Quinn,Anderson,4,S006,M,False,False,True,Quinn Anderson,4,True
STU02410,Morgan,Rivera,5,S006,F,False,False,False,Morgan Rivera,5,False
STU02411,Avery,Lopez,0,S006,M,True,False,True,Avery Lopez,K,True
STU02412,Finley,Johnson,2,S006,F,False,False,True,Finley Johnson,2,True
STU02413,Finley,Rivera,5,S006,F,False,False,False,Finley Rivera,5,False
STU02414,Harper,Walker,2,S006,F,False,False,False,Harper Walker,2,False
STU02415,Parker,Nguyen,4,S006,M,False,True,False,Parker Nguyen,4,True
STU02416,Quinn,Patel,1,S006,M,False,False,False,Quinn Patel,1,False
STU02417,Reese,Walker,5,S006,M,False,False,True,Reese Walker,5,True
STU02418,Quinn,Nguyen,5,S006,F,False,False,True,Quinn Nguyen,5,True
STU02419,Harper,Chen,2,S006,M,False,False,False,Harper Chen,2,False
STU02420,Harper,Patel,3,S006,M,False,False,True,Harper Patel,3,True
STU02421,Reese,Martinez,4,S006,F,False,False,True,Reese Martinez,4,True
STU02422,Kai,Lopez,4,S006,F,False,True,True,Kai Lopez,4,True
STU02423,Avery,Garcia,5,S006,X,False,False,False,Avery Garcia,5,False
STU02424,Rowan,Kim,4,S006,F,False,False,True,Rowan Kim,4,True
STU02425,Sage,Kim,2,S006,F,False,True,False,Sage Kim,2,True
STU02426,Avery,Khan,1,S006,F,True,True,True,Avery Khan,1,True
STU02427,Jordan,Rivera,5,S006,M,False,False,False,Jordan Rivera,5,False
STU02428,Noa,Khan,0,S006,M,False,False,False,Noa Khan,K,False
STU02429,Logan,Johnson,0,S006,F,True,False,True,Logan Johnson,K,True
STU02430,Finley,Johnson,3,S006,F,False,False,True,Finley Johnson,3,True
STU02431,Morgan,Walker,8,S007,F,False,False,True,Morgan Walker,8,True
STU02432,Micah,Lee,7,S007,F,False,False,False,Micah Lee,7,False
STU02433,Morgan,Hill,8,S007,M,False,False,True,Morgan Hill,8,True
STU02434,Finley,Patel,8,S007,F,False,False,True,Finley Patel,8,True
STU02435,Logan,Hill,8,S007,X,False,False,False,Logan Hill,8,False
STU02436,Logan,Smith,7,S007,F,False,False,True,Logan Smith,7,True
STU02437,Finley,Young,6,S007,F,False,False,False,Finley Young,6,False
STU02438,Sage,Garcia,6,S007,F,False,False,True,Sage Garcia,6,True
STU02439,Casey,Young,7,S007,F,False,False,True,Casey Young,7,True
STU02440,Noa,Kim,8,S007,M,False,False,False,Noa Kim,8,False
STU02441,Devon,Rivera,7,S007,X,False,False,True,Devon Rivera,7,True
STU02442,Avery,Hill,8,S007,F,False,False,False,Avery Hill,8,False
STU02443,Rowan,Young,8,S007,M,False,False,True,Rowan Young,8,True
STU02444,Micah,Lopez,7,S007,F,True,False,True,Micah Lopez,7,True
STU02445,Devon,Nguyen,6,S007,F,False,False,True,Devon Nguyen,6,True
STU02446,Casey,Walker,8,S007,F,False,False,True,Casey Walker,8,True
STU02447,Emery,Lopez,6,S007,M,True,False,False,Emery Lopez,6,True
STU02448,Avery,Martinez,6,S007,F,False,False,True,Avery Martinez,6,True
STU02449,Harper,Johnson,6,S007,F,False,False,True,Harper Johnson,6,True
STU02450,Harper,Thomas,6,S007,M,True,True,True,Harper Thomas,6,True
STU02451,Reese,Garcia,6,S007,M,False,False,True,Reese Garcia,6,True
STU02452,Emery,Johnson,7,S007,F,True,False,False,Emery Johnson,7,True
STU02453,Skyler,Young,6,S007,M,False,False,False,Skyler Young,6,False
STU02454,Emery,Chen,6,S007,F,False,False,True,Emery Chen,6,True
STU02455,Rowan,Martinez,7,S007,M,False,False,False,Rowan Martinez,7,False
STU02456,Noa,Patel,6,S007,F,False,False,False,Noa Patel,6,False
STU02457,Quinn,Kim,7,S007,F,False,False,True,Quinn Kim,7,True
STU02458,Harper,Patel,8,S007,M,False,True,True,Harper Patel,8,True
STU02459,Reese,Wilson,8,S007,M,False,False,True,Reese Wilson,8,True
STU02460,Logan,Smith,7,S007,M,True,False,False,Logan Smith,7,True
STU02461,Kai,Martinez,6,S007,F,False,False,True,Kai Martinez,6,True
STU02462,Casey,Khan,6,S007,M,False,False,True,Casey Khan,6,True
STU02463,Parker,Martinez,8,S007,F,True,False,False,Parker Martinez,8,True
STU02464,Parker,Kim,6,S007,F,False,False,False,Parker Kim,6,False
STU02465,Jordan,Lopez,6,S007,M,True,False,False,Jordan Lopez,6,True
STU02466,Finley,Walker,8,S007,M,True,True,False,Finley Walker,8,True
STU02467,Devon,Kim,7,S007,M,False,False,True,Devon Kim,7,True
STU02468,Parker,Walker,8,S007,F,True,False,False,Parker Walker,8,True
STU02469,Emery,Walker,7,S007,F,False,False,True,Emery Walker,7,True
STU02470,Casey,Brown,8,S007,F,False,False,False,Casey Brown,8,False
STU02471,Parker,Davis,8,S007,M,False,False,True,Parker Davis,8,True
STU02472,Reese,Thomas,7,S007,M,True,False,True,Reese Thomas,7,True
STU02473,Skyler,Davis,8,S007,F,False,False,True,Skyler Davis,8,True
STU02474,Parker,Davis,8,S007,F,False,False,True,Parker Davis,8,True
STU02475,Parker,Young,8,S007,F,False,False,False,Parker Young,8,False
STU02476,Quinn,Thomas,7,S007,M,True,True,False,Quinn Thomas,7,True
STU02477,Avery,Hill,7,S007,M,False,False,False,Avery Hill,7,False
STU02478,Parker,Nguyen,8,S007,M,False,False,False,Parker Nguyen,8,False
STU02479,Sage,Hill,7,S007,M,False,True,False,Sage Hill,7,True
STU02480,Sage,Patel,6,S007,F,False,False,True,Sage Patel,6,True
STU02481,Riley,Lopez,6,S007,F,True,False,False,Riley Lopez,6,True
STU02482,Noa,Anderson,8,S007,M,True,False,False,Noa Anderson,8,True
STU02483,Quinn,Nguyen,7,S007,F,False,False,False,Quinn Nguyen,7,False
STU02484,Skyler,Martinez,6,S007,M,True,False,False,Skyler Martinez,6,True
STU02485,Noa,Johnson,8,S007,M,False,False,False,Noa Johnson,8,False
STU02486,Devon,Anderson,7,S007,M,False,False,True,Devon Anderson,7,True
STU02487,Casey,Lopez,6,S007,X,False,False,False,Casey Lopez,6,False
STU02488,Logan,Garcia,7,S007,F,True,True,False,Logan Garcia,7,True
STU02489,Skyler,Hill,6,S007,M,False,False,True,Skyler Hill,6,True
STU02490,Micah,Nguyen,6,S007,M,True,False,True,Micah Nguyen,6,True
STU02491,Skyler,Lopez,6,S007,F,False,True,False,Skyler Lopez,6,True
STU02492,Quinn,Lopez,6,S007,F,False,True,False,Quinn Lopez,6,True
STU02493,Jordan,Wilson,7,S007,M,True,False,False,Jordan Wilson,7,True
STU02494,Devon,Hill,7,S007,F,False,False,False,Devon Hill,7,False
STU02495,Quinn,Patel,8,S007,F,False,False,False,Quinn Patel,8,False
STU02496,Harper,Khan,7,S007,M,False,False,False,Harper Khan,7,False
STU02497,Avery,Garcia,8,S007,M,False,False,False,Avery Garcia,8,False
STU02498,Devon,Chen,8,S007,M,False,False,False,Devon Chen,8,False
STU02499,Finley,Hill,6,S007,M,False,False,False,Finley Hill,6,False
STU02500,Kai,Walker,7,S007,M,False,False,False,Kai Walker,7,False
STU02501,Finley,Lee,8,S007,M,True,False,False,Finley Lee,8,True
STU02502,Micah,Young,7,S007,F,False,False,True,Micah Young,7,True
STU02503,Emery,Young,6,S007,F,False,False,False,Emery Young,6,False
STU02504,Riley,Brown,6,S007,F,False,False,True,Riley Brown,6,True
STU02505,Finley,Chen,6,S007,M,False,False,False,Finley Chen,6,False
STU02506,Skyler,Johnson,7,S007,M,False,False,False,Skyler Johnson,7,False
STU02507,Avery,Kim,7,S007,M,False,False,True,Avery Kim,7,True
STU02508,Quinn,Anderson,8,S007,F,False,False,False,Quinn Anderson,8,False
STU02509,Morgan,Wilson,6,S007,F,False,False,False,Morgan Wilson,6,False
STU02510,Riley,Lopez,7,S007,M,True,False,False,Riley Lopez,7,True
STU02511,Avery,Patel,7,S007,F,False,False,True,Avery Patel,7,True
STU02512,Jamie,Khan,6,S007,M,False,False,False,Jamie Khan,6,False
