student_id,student_name,grade_label,district_name,school_name,subject_id,fall_score,spring_score,scaled_growth,percentile_change,fall_band,spring_band,growth_flag
STU02436,Logan Smith,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,856.3,788.1,-68.2,-9,At/Above Benchmark,On Watch,Declining
STU02436,Logan Smith,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,630.2,780.1,149.9,13,Intervention,On Watch,Strong Growth
STU02437,Finley Young,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,876.5,989.8,113.3,23,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02437,Finley Young,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,823.4,982.9,159.5,28,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02438,Sage Garcia,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,781.2,828.5,47.3,6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02438,Sage Garcia,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,507.4,542.0,34.6,-4,Intervention,Intervention,Strong Growth
STU02439,Casey Young,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,874.2,780.0,-94.2,-15,At/Above Benchmark,On Watch,Declining
STU02439,Casey Young,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,894.8,891.5,-3.3,-11,At/Above Benchmark,At/Above Benchmark,Flat
STU02440,Noa Kim,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,842.7,977.1,134.4,33,Intervention,At/Above Benchmark,Strong Growth
STU02440,Noa Kim,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,966.8,1022.6,55.8,6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02441,Devon Rivera,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,962.2,972.3,10.1,6,At/Above Benchmark,At/Above Benchmark,On Track
STU02441,Devon Rivera,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,973.2,1133.0,159.8,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02442,Avery Hill,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1156.5,1283.1,126.6,16,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02442,Avery Hill,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,1095.0,1181.5,86.5,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02443,Rowan Young,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1130.9,1186.2,55.3,-1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02443,Rowan Young,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,1042.9,1049.3,6.4,-4,At/Above Benchmark,At/Above Benchmark,Flat
STU02444,Micah Lopez,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,813.6,948.0,134.4,16,On Watch,At/Above Benchmark,Strong Growth
STU02444,Micah Lopez,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,702.0,683.2,-18.8,0,Intervention,Intervention,Declining
STU02445,Devon Nguyen,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,680.7,753.4,72.7,5,On Watch,On Watch,Strong Growth
STU02445,Devon Nguyen,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,478.6,555.8,77.2,8,Urgent Intervention,Intervention,Strong Growth
STU02446,Casey Walker,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,991.2,1072.3,81.1,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02446,Casey Walker,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,976.3,965.5,-10.8,2,At/Above Benchmark,At/Above Benchmark,Declining
STU02447,Emery Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,649.1,655.5,6.4,15,Intervention,On Watch,Flat
STU02447,Emery Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,631.8,725.3,93.5,11,Intervention,On Watch,Strong Growth
STU02448,Avery Martinez,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,648.6,605.1,-43.5,3,Urgent Intervention,Intervention,Declining
STU02448,Avery Martinez,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,823.6,1023.1,199.5,42,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02449,Harper Johnson,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,712.7,757.1,44.4,3,On Watch,On Watch,Strong Growth
STU02449,Harper Johnson,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,816.6,942.1,125.5,28,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02450,Harper Thomas,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,760.7,831.9,71.2,11,On Watch,At/Above Benchmark,Strong Growth
STU02450,Harper Thomas,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,439.1,334.3,-104.8,0,Urgent Intervention,Urgent Intervention,Declining
STU02451,Reese Garcia,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,999.1,1055.4,56.3,5,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02451,Reese Garcia,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,852.2,1000.6,148.4,18,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02452,Emery Johnson,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,926.5,867.2,-59.3,3,At/Above Benchmark,At/Above Benchmark,Declining
STU02452,Emery Johnson,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,888.8,848.5,-40.3,-1,At/Above Benchmark,At/Above Benchmark,Declining
STU02453,Skyler Young,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,697.9,720.2,22.3,-4,On Watch,On Watch,On Track
STU02453,Skyler Young,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,899.4,892.8,-6.6,2,At/Above Benchmark,At/Above Benchmark,Declining
STU02454,Emery Chen,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,787.2,679.8,-107.4,-17,At/Above Benchmark,On Watch,Declining
STU02454,Emery Chen,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,601.5,580.5,-21.0,3,Intervention,Intervention,Declining
STU02455,Rowan Martinez,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,1031.3,1160.2,128.9,23,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02455,Rowan Martinez,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,850.1,974.6,124.5,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02456,Noa Patel,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,951.8,1063.2,111.4,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02456,Noa Patel,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,901.2,1082.3,181.1,30,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02457,Quinn Kim,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,959.6,1100.1,140.5,18,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02457,Quinn Kim,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,985.6,1149.5,163.9,21,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02458,Harper Patel,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,925.4,1013.3,87.9,13,On Watch,At/Above Benchmark,Strong Growth
STU02458,Harper Patel,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,863.9,944.3,80.4,15,On Watch,At/Above Benchmark,Strong Growth
STU02459,Reese Wilson,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1070.5,1123.2,52.7,4,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02459,Reese Wilson,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,888.4,931.1,42.7,-3,At/Above Benchmark,On Watch,Strong Growth
STU02460,Logan Smith,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,823.5,936.6,113.1,18,On Watch,At/Above Benchmark,Strong Growth
STU02460,Logan Smith,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,882.9,991.5,108.6,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02461,Kai Martinez,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,872.7,916.7,44.0,5,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02461,Kai Martinez,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,824.2,698.9,-125.3,-21,At/Above Benchmark,On Watch,Declining
STU02462,Casey Khan,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,910.3,995.6,85.3,24,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02462,Casey Khan,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,911.7,859.9,-51.8,-12,At/Above Benchmark,At/Above Benchmark,Declining
STU02463,Parker Martinez,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1078.6,1114.9,36.3,16,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02463,Parker Martinez,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,900.4,954.4,54.0,11,On Watch,At/Above Benchmark,Strong Growth
STU02464,Parker Kim,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,1009.7,1120.7,111.0,11,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02464,Parker Kim,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,876.8,953.7,76.9,-5,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02465,Jordan Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,922.6,1082.5,159.9,23,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02465,Jordan Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,792.3,701.3,-91.0,-14,At/Above Benchmark,On Watch,Declining
STU02466,Finley Walker,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,942.3,1017.6,75.3,17,On Watch,At/Above Benchmark,Strong Growth
STU02466,Finley Walker,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,880.3,883.0,2.7,-7,On Watch,On Watch,Flat
STU02467,Devon Kim,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,924.9,924.7,-0.2,7,At/Above Benchmark,At/Above Benchmark,Flat
STU02467,Devon Kim,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,717.4,805.9,88.5,18,On Watch,At/Above Benchmark,Strong Growth
STU02468,Parker Walker,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1057.3,1031.3,-26.0,1,At/Above Benchmark,At/Above Benchmark,Declining
STU02468,Parker Walker,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,868.9,828.4,-40.5,-7,On Watch,Intervention,Declining
STU02469,Emery Walker,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,843.3,1028.4,185.1,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02469,Emery Walker,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,929.7,1095.6,165.9,18,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02470,Casey Brown,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,995.7,1063.1,67.4,-6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02470,Casey Brown,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,1163.6,1232.2,68.6,-5,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02471,Parker Davis,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,885.7,952.9,67.2,17,Intervention,On Watch,Strong Growth
STU02471,Parker Davis,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,1128.7,1243.1,114.4,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02472,Reese Thomas,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,798.4,926.2,127.8,28,Intervention,At/Above Benchmark,Strong Growth
STU02472,Reese Thomas,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,762.6,924.5,161.9,23,On Watch,At/Above Benchmark,Strong Growth
STU02473,Skyler Davis,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1005.2,1051.3,46.1,0,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02473,Skyler Davis,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,1058.3,1092.3,34.0,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02474,Parker Davis,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,798.4,862.9,64.5,9,Intervention,On Watch,Strong Growth
STU02474,Parker Davis,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,1074.9,1028.4,-46.5,-13,At/Above Benchmark,At/Above Benchmark,Declining
STU02475,Parker Young,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,998.2,1080.8,82.6,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02475,Parker Young,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,930.7,1041.6,110.9,19,On Watch,At/Above Benchmark,Strong Growth
STU02476,Quinn Thomas,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,808.6,931.6,123.0,14,On Watch,At/Above Benchmark,Strong Growth
STU02476,Quinn Thomas,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,805.9,816.9,11.0,1,On Watch,On Watch,On Track
STU02477,Avery Hill,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,860.1,968.9,108.8,19,On Watch,At/Above Benchmark,Strong Growth
STU02477,Avery Hill,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,1015.5,1162.6,147.1,19,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02478,Parker Nguyen,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1068.9,1034.7,-34.2,2,At/Above Benchmark,At/Above Benchmark,Declining
STU02478,Parker Nguyen,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,1009.5,1103.9,94.4,8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02479,Sage Hill,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,922.8,886.2,-36.6,-8,At/Above Benchmark,On Watch,Declining
STU02479,Sage Hill,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,789.4,885.4,96.0,-2,On Watch,On Watch,Strong Growth
STU02480,Sage Patel,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,928.4,997.2,68.8,30,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02480,Sage Patel,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,724.0,920.9,196.9,18,On Watch,At/Above Benchmark,Strong Growth
STU02481,Riley Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,582.3,773.8,191.5,12,Intervention,On Watch,Strong Growth
STU02481,Riley Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,995.9,1114.0,118.1,19,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02482,Noa Anderson,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1126.4,1235.6,109.2,3,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02482,Noa Anderson,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,970.7,1041.8,71.1,11,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02483,Quinn Nguyen,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,1142.4,1246.7,104.3,4,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02483,Quinn Nguyen,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,977.8,871.8,-106.0,-10,At/Above Benchmark,At/Above Benchmark,Declining
STU02484,Skyler Martinez,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,714.0,833.8,119.8,26,Intervention,At/Above Benchmark,Strong Growth
STU02484,Skyler Martinez,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,644.6,821.5,176.9,19,On Watch,At/Above Benchmark,Strong Growth
STU02485,Noa Johnson,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1138.5,1214.4,75.9,-1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02485,Noa Johnson,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,1039.4,1132.2,92.8,20,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02486,Devon Anderson,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,1005.9,1101.5,95.6,28,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02486,Devon Anderson,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,1040.4,1011.0,-29.4,-6,At/Above Benchmark,At/Above Benchmark,Declining
STU02487,Casey Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,795.9,929.7,133.8,17,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02487,Casey Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,719.8,665.5,-54.3,-10,On Watch,On Watch,Declining
STU02488,Logan Garcia,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,874.3,981.6,107.3,28,On Watch,At/Above Benchmark,Strong Growth
STU02488,Logan Garcia,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,843.9,963.2,119.3,0,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02489,Skyler Hill,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,605.4,756.8,151.4,30,Intervention,At/Above Benchmark,Strong Growth
STU02489,Skyler Hill,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,975.8,977.0,1.2,-5,At/Above Benchmark,At/Above Benchmark,Flat
STU02490,Micah Nguyen,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,682.3,695.7,13.4,4,On Watch,On Watch,On Track
STU02490,Micah Nguyen,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,760.6,914.1,153.5,24,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02491,Skyler Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,916.4,928.8,12.4,0,At/Above Benchmark,At/Above Benchmark,On Track
STU02491,Skyler Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,617.2,630.2,13.0,0,On Watch,On Watch,On Track
STU02492,Quinn Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,794.5,918.6,124.1,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02492,Quinn Lopez,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,746.6,885.0,138.4,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02493,Jordan Wilson,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,942.5,999.6,57.1,22,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02493,Jordan Wilson,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,784.1,846.3,62.2,-2,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02494,Devon Hill,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,1074.4,1167.2,92.8,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02494,Devon Hill,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,865.9,1003.4,137.5,18,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02495,Quinn Patel,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1135.1,1185.1,50.0,2,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02495,Quinn Patel,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,967.4,908.5,-58.9,-10,At/Above Benchmark,On Watch,Declining
STU02496,Harper Khan,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,748.6,763.8,15.2,12,Intervention,On Watch,On Track
STU02496,Harper Khan,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,819.3,863.9,44.6,9,On Watch,At/Above Benchmark,Strong Growth
STU02497,Avery Garcia,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1003.9,1055.2,51.3,2,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02497,Avery Garcia,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,1027.7,1121.6,93.9,23,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02498,Devon Chen,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1071.4,1071.0,-0.4,2,At/Above Benchmark,At/Above Benchmark,Flat
STU02498,Devon Chen,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,903.5,903.8,0.3,-12,At/Above Benchmark,On Watch,Flat
STU02499,Finley Hill,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,879.4,976.9,97.5,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02499,Finley Hill,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,758.1,913.7,155.6,26,On Watch,At/Above Benchmark,Strong Growth
STU02500,Kai Walker,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,859.8,984.0,124.2,34,On Watch,At/Above Benchmark,Strong Growth
STU02500,Kai Walker,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,839.6,826.7,-12.9,10,On Watch,At/Above Benchmark,Declining
STU02501,Finley Lee,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,1075.9,1185.0,109.1,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02501,Finley Lee,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,823.4,918.3,94.9,17,Intervention,On Watch,Strong Growth
STU02502,Micah Young,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,1007.4,1089.3,81.9,18,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02502,Micah Young,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,727.2,660.6,-66.6,-15,On Watch,Intervention,Declining
STU02503,Emery Young,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,761.3,842.4,81.1,28,On Watch,At/Above Benchmark,Strong Growth
STU02503,Emery Young,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,899.9,926.3,26.4,8,At/Above Benchmark,At/Above Benchmark,On Track
STU02504,Riley Brown,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,802.6,829.9,27.3,6,On Watch,At/Above Benchmark,On Track
STU02504,Riley Brown,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,928.5,1029.7,101.2,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02505,Finley Chen,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,1011.8,1126.4,114.6,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02505,Finley Chen,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,783.6,772.1,-11.5,3,At/Above Benchmark,At/Above Benchmark,Declining
STU02506,Skyler Johnson,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,987.1,981.1,-6.0,3,At/Above Benchmark,At/Above Benchmark,Declining
STU02506,Skyler Johnson,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,669.2,523.8,-145.4,-23,Intervention,Urgent Intervention,Declining
STU02507,Avery Kim,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,979.5,1006.9,27.4,2,At/Above Benchmark,At/Above Benchmark,On Track
STU02507,Avery Kim,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,1045.7,1008.8,-36.9,-5,At/Above Benchmark,At/Above Benchmark,Declining
STU02508,Quinn Anderson,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,853.4,1010.9,157.5,27,Intervention,At/Above Benchmark,Strong Growth
STU02508,Quinn Anderson,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,1010.1,925.1,-85.0,-13,At/Above Benchmark,On Watch,Declining
STU02509,Morgan Wilson,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,789.8,824.4,34.6,2,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02509,Morgan Wilson,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,566.2,577.2,11.0,-3,Intervention,Intervention,On Track
STU02510,Riley Lopez,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,935.5,981.8,46.3,7,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02510,Riley Lopez,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,855.3,905.2,49.9,1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02511,Avery Patel,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,939.5,959.7,20.2,-1,At/Above Benchmark,At/Above Benchmark,On Track
STU02511,Avery Patel,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,535.8,679.6,143.8,5,Urgent Intervention,Intervention,Strong Growth
STU02512,Jamie Khan,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,904.7,978.9,74.2,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02512,Jamie Khan,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,747.1,799.6,52.5,5,On Watch,At/Above Benchmark,Strong Growth
STU02513,Emery Martinez,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,995.1,1108.9,113.8,16,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02513,Emery Martinez,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,862.6,952.9,90.3,16,On Watch,At/Above Benchmark,Strong Growth
STU02514,Harper Lopez,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,904.8,884.8,-20.0,-15,At/Above Benchmark,On Watch,Declining
STU02514,Harper Lopez,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,930.3,967.7,37.4,-5,At/Above Benchmark,On Watch,Strong Growth
STU02515,Harper Brown,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,958.4,854.1,-104.3,-17,At/Above Benchmark,On Watch,Declining
STU02515,Harper Brown,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,928.7,960.2,31.5,-1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02516,Logan Chen,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,968.3,1103.8,135.5,32,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02516,Logan Chen,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,655.3,619.1,-36.2,2,Intervention,Intervention,Declining
STU02517,Emery Smith,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,961.3,1025.0,63.7,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02517,Emery Smith,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,969.5,908.8,-60.7,-1,At/Above Benchmark,At/Above Benchmark,Declining
STU02518,Emery Khan,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,956.7,972.6,15.9,-5,At/Above Benchmark,At/Above Benchmark,On Track
STU02518,Emery Khan,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,843.4,928.9,85.5,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02519,Morgan Chen,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,656.5,781.9,125.4,22,Intervention,At/Above Benchmark,Strong Growth
STU02519,Morgan Chen,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,939.3,996.7,57.4,2,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02520,Avery Wilson,7,Hillcrest Community,Hillcrest Middle,SUBJ_R,1077.9,1083.2,5.3,11,At/Above Benchmark,At/Above Benchmark,Flat
STU02520,Avery Wilson,7,Hillcrest Community,Hillcrest Middle,SUBJ_M,921.1,1019.2,98.1,11,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02521,Sage Johnson,6,Hillcrest Community,Hillcrest Middle,SUBJ_R,873.5,896.2,22.7,-3,At/Above Benchmark,At/Above Benchmark,On Track
STU02521,Sage Johnson,6,Hillcrest Community,Hillcrest Middle,SUBJ_M,798.2,907.2,109.0,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU02522,Devon Anderson,8,Hillcrest Community,Hillcrest Middle,SUBJ_R,996.0,969.8,-26.2,-10,At/Above Benchmark,At/Above Benchmark,Declining
STU02522,Devon Anderson,8,Hillcrest Community,Hillcrest Middle,SUBJ_M,1003.7,911.1,-92.6,5,At/Above Benchmark,At/Above Benchmark,Declining
