student_id,first_name,last_name,grade_level,school_id,gender,ell_flag,iep_flag,frl_flag
STU01561,Reese,Smith,2,S004,M,True,False,True
STU01562,Sage,Smith,2,S004,F,False,False,False
STU01563,Avery,Brown,3,S004,F,True,False,False
STU01564,Logan,Anderson,5,S004,F,False,False,True
STU01565,Quinn,Brown,1,S004,M,False,False,False
STU01566,Harper,Kim,5,S004,F,True,False,False
STU01567,Jordan,Anderson,5,S004,M,False,False,True
STU01568,Micah,Khan,0,S004,M,False,False,False
STU01569,Skyler,Chen,4,S004,F,False,False,False
STU01570,Morgan,Lee,0,S004,M,True,False,True
STU01571,Sage,Anderson,0,S004,F,False,True,True
STU01572,Emery,Hill,1,S004,F,False,False,True
STU01573,Harper,Smith,3,S004,F,False,False,False
STU01574,Micah,Hill,1,S004,F,False,False,True
STU01575,Sage,Nguyen,3,S004,F,False,False,False
STU01576,Skyler,Young,3,S004,F,False,False,False
STU01577,Reese,Patel,1,S004,F,False,False,True
STU01578,Devon,Smith,5,S004,M,False,False,False
STU01579,Harper,Johnson,4,S004,M,False,False,True
STU01580,Jamie,Smith,0,S004,M,False,True,False
STU01581,Emery,Wilson,4,S004,F,True,False,True
STU01582,Morgan,Smith,1,S004,F,False,True,True
STU01583,Emery,Martinez,1,S004,F,False,False,True
STU01584,Reese,Nguyen,1,S004,F,False,False,True
STU01585,Kai,Garcia,2,S004,F,True,False,True
STU01586,Jordan,Lee,4,S004,F,False,False,False
STU01587,Kai,Thomas,1,S004,M,False,False,True
STU01588,Parker,Brown,3,S004,F,False,False,True
STU01589,Kai,Garcia,5,S004,M,False,False,False
STU01590,Rowan,Nguyen,1,S004,M,False,False,False
STU01591,Rowan,Thomas,4,S004,M,False,False,False
STU01592,Sage,Davis,4,S004,M,False,False,True
STU01593,Quinn,Martinez,1,S004,F,False,False,True
STU01594,Logan,Kim,0,S004,M,False,False,False
STU01595,Parker,Smith,5,S004,F,True,False,False
STU01596,Sage,Rivera,3,S004,M,False,False,False
STU01597,Micah,Nguyen,1,S004,M,True,False,True
STU01598,Sage,Khan,1,S004,F,False,False,True
STU01599,Logan,Chen,5,S004,M,False,False,False
STU01600,Devon,Wilson,5,S004,F,False,False,True
STU01601,Casey,Hill,0,S004,F,False,False,False
STU01602,Kai,Nguyen,1,S004,M,False,False,False
STU01603,Parker,Lopez,2,S004,M,False,False,False
STU01604,Emery,Rivera,3,S004,M,False,False,True
STU01605,Finley,Rivera,4,S004,M,False,False,False
STU01606,Emery,Johnson,4,S004,M,True,False,True
STU01607,Reese,Chen,3,S004,F,False,False,True
STU01608,Reese,Thomas,2,S004,F,True,False,False
STU01609,Kai,Nguyen,1,S004,M,False,False,False
STU01610,Quinn,Brown,3,S004,F,True,False,False
STU01611,Casey,Kim,3,S004,M,False,False,True
STU01612,Kai,Brown,5,S004,M,False,True,True
STU01613,Jordan,Chen,2,S004,F,False,False,False
STU01614,Quinn,Nguyen,2,S004,M,True,False,False
STU01615,Harper,Anderson,0,S004,M,False,False,False
STU01616,Riley,Nguyen,1,S004,M,True,True,False
STU01617,Kai,Lee,4,S004,M,False,False,True
STU01618,Casey,Brown,0,S004,F,False,False,True
STU01619,Casey,Garcia,5,S004,M,False,False,False
STU01620,Jamie,Patel,1,S004,F,False,False,True
STU01621,Devon,Kim,5,S004,M,False,False,True
STU01622,Jamie,Lee,3,S004,F,False,False,True
STU01623,Jamie,Kim,3,S004,F,False,False,False
STU01624,Jamie,Hill,0,S004,F,False,False,True
STU01625,Riley,Lee,0,S004,M,False,False,True
STU01626,Reese,Davis,5,S004,M,True,True,True
STU01627,Kai,Walker,1,S004,M,True,False,True
STU01628,Rowan,Johnson,4,S004,F,False,False,False
STU01629,Sage,Khan,4,S004,M,False,True,False
STU01630,Rowan,Patel,2,S004,F,False,False,True
STU01631,Casey,Young,0,S004,F,False,False,False
STU01632,Micah,Brown,3,S004,M,True,False,True
STU01633,Avery,Johnson,0,S004,M,False,False,False
STU01634,Skyler,Anderson,5,S004,M,False,False,True
STU01635,Parker,Garcia,5,S004,F,False,False,True
STU01636,Kai,Brown,0,S004,F,False,False,True
STU01637,Parker,Rivera,0,S004,M,False,False,True
STU01638,Harper,Nguyen,3,S004,M,True,False,False
STU01639,Avery,Thomas,3,S004,M,False,False,False
STU01640,Casey,Chen,2,S004,M,False,False,False
STU01641,Skyler,Kim,3,S004,M,False,False,False
STU01642,Morgan,Rivera,5,S004,M,True,True,True
STU01643,Noa,Martinez,3,S004,M,False,False,False
STU01644,Skyler,Wilson,2,S004,F,True,True,True
STU01645,Devon,Khan,4,S004,F,True,False,True
STU01646,Sage,Hill,3,S004,F,True,False,False
STU01647,Kai,Kim,3,S004,M,False,False,True
STU01648,Rowan,Chen,5,S004,M,False,False,False
STU01649,Casey,Brown,1,S004,F,False,False,True
STU01650,Finley,Patel,3,S004,F,False,False,False
STU01651,Riley,Brown,3,S004,M,True,False,True
STU01652,Reese,Brown,4,S004,F,False,True,True
STU01653,Quinn,Wilson,3,S004,M,False,False,False
STU01654,Devon,Smith,4,S004,F,False,False,True
STU01655,Devon,Johnson,0,S004,M,False,False,True
STU01656,Quinn,Khan,3,S004,M,False,False,True
STU01657,Logan,Young,1,S004,X,False,False,True
STU01658,Jordan,Davis,2,S004,M,True,False,False
STU01659,Micah,Anderson,4,S004,M,False,False,False
STU01660,Sage,Hill,3,S004,F,False,False,False
STU01661,Jordan,Nguyen,6,S005,F,False,True,False
STU01662,Riley,Martinez,8,S005,M,False,False,True
STU01663,Noa,Khan,6,S005,M,True,False,True
STU01664,Quinn,Martinez,6,S005,F,True,False,True
STU01665,Emery,Johnson,8,S005,F,False,False,True
STU01666,Quinn,Patel,8,S005,F,False,False,False
STU01667,Reese,Brown,8,S005,F,False,True,True
STU01668,Jamie,Lopez,7,S005,F,False,True,True
STU01669,Noa,Hill,7,S005,F,False,False,True
STU01670,Sage,Davis,8,S005,F,False,False,False
STU01671,Parker,Martinez,6,S005,M,False,False,True
STU01672,Riley,Kim,8,S005,M,False,False,True
STU01673,Reese,Kim,7,S005,F,False,False,False
STU01674,Jamie,Davis,6,S005,F,True,False,False
STU01675,Rowan,Kim,8,S005,M,False,False,True
STU01676,Rowan,Smith,6,S005,F,False,False,False
STU01677,Kai,Khan,6,S005,M,False,False,False
STU01678,Devon,Nguyen,6,S005,M,False,False,False
STU01679,Devon,Young,6,S005,M,False,False,True
STU01680,Morgan,Lopez,6,S005,F,False,False,False
STU01681,Quinn,Walker,6,S005,F,False,False,False
STU01682,Sage,Martinez,7,S005,F,False,False,True
STU01683,Skyler,Wilson,6,S005,M,False,False,False
STU01684,Morgan,Young,8,S005,F,False,False,True
STU01685,Jamie,Patel,8,S005,F,False,False,False
STU01686,Sage,Young,8,S005,M,True,False,False
STU01687,Finley,Khan,6,S005,F,False,True,True
STU01688,Parker,Young,7,S005,M,False,False,True
STU01689,Sage,Johnson,6,S005,M,False,False,True
STU01690,Noa,Davis,6,S005,M,False,True,True
STU01691,Devon,Rivera,7,S005,M,False,True,False
STU01692,Micah,Brown,6,S005,F,False,True,True
STU01693,Logan,Wilson,7,S005,F,False,False,False
STU01694,Riley,Kim,8,S005,M,False,False,False
STU01695,Skyler,Young,8,S005,F,False,False,True
STU01696,Skyler,Thomas,8,S005,F,False,False,True
STU01697,Jordan,Walker,7,S005,M,True,False,False
STU01698,Devon,Thomas,7,S005,M,False,False,False
STU01699,Skyler,Johnson,7,S005,F,False,False,False
STU01700,Avery,Wilson,6,S005,F,False,False,True
STU01701,Kai,Davis,6,S005,F,False,False,True
STU01702,Kai,Hill,7,S005,M,False,True,True
STU01703,Rowan,Nguyen,6,S005,M,False,False,False
STU01704,Rowan,Chen,7,S005,M,False,False,True
STU01705,Harper,Smith,6,S005,M,False,False,True
STU01706,Riley,Lopez,8,S005,F,False,False,True
STU01707,Noa,Nguyen,7,S005,M,False,False,True
STU01708,Parker,Nguyen,7,S005,M,False,False,True
STU01709,Jamie,Patel,6,S005,M,False,False,False
STU01710,Casey,Thomas,8,S005,M,False,False,False
STU01711,Finley,Rivera,6,S005,F,False,False,True
STU01712,Jamie,Brown,7,S005,F,False,False,False
STU01713,Rowan,Davis,8,S005,M,False,True,True
STU01714,Skyler,Wilson,8,S005,F,False,False,True
STU01715,Rowan,Patel,6,S005,M,False,False,False
STU01716,Finley,Martinez,8,S005,M,False,False,False
STU01717,Emery,Wilson,6,S005,M,False,False,True
STU01718,Sage,Khan,6,S005,F,False,False,True
STU01719,Skyler,Patel,7,S005,F,False,False,False
STU01720,Jordan,Smith,8,S005,F,False,False,False
STU01721,Micah,Lopez,7,S005,F,True,False,True
STU01722,Parker,Patel,6,S005,M,False,False,False
STU01723,Jordan,Johnson,8,S005,F,False,False,False
STU01724,Micah,Rivera,6,S005,F,False,False,True
STU01725,Parker,Smith,8,S005,M,False,False,True
STU01726,Riley,Hill,7,S005,M,False,False,False
STU01727,Reese,Thomas,7,S005,F,True,True,False
STU01728,Rowan,Patel,6,S005,M,False,False,True
STU01729,Reese,Walker,8,S005,M,False,False,True
STU01730,Casey,Wilson,7,S005,F,False,False,True
STU01731,Noa,Chen,7,S005,F,False,False,False
STU01732,Logan,Anderson,8,S005,F,False,True,False
STU01733,Emery,Nguyen,6,S005,M,False,False,False
STU01734,Sage,Hill,6,S005,M,False,False,False
STU01735,Morgan,Patel,6,S005,F,False,False,True
STU01736,Sage,Lee,8,S005,M,False,False,False
STU01737,Emery,Lee,7,S005,M,True,False,True
STU01738,Finley,Smith,6,S005,F,False,False,False
STU01739,Harper,Anderson,7,S005,F,True,False,False
STU01740,Parker,Wilson,8,S005,F,False,True,False
STU01741,Riley,Nguyen,7,S005,F,False,True,False
STU01742,Finley,Smith,7,S005,M,True,True,False
STU01743,Jordan,Hill,6,S005,M,False,False,True
STU01744,Casey,Lee,6,S005,M,True,False,True
STU01745,Noa,Kim,6,S005,M,False,False,True
STU01746,Harper,Khan,7,S005,M,False,False,False
STU01747,Devon,Chen,8,S005,M,False,False,False
STU01748,Morgan,Brown,6,S005,M,False,False,True
STU01749,Jordan,Johnson,6,S005,F,True,False,False
STU01750,Avery,Johnson,7,S005,M,False,False,False
STU01751,Jamie,Young,6,S005,F,False,False,False
STU01752,Jamie,Hill,6,S005,F,False,False,True
STU01753,Reese,Thomas,8,S005,M,False,False,True
STU01754,Micah,Walker,8,S005,F,False,False,True
STU01755,Emery,Patel,6,S005,F,False,False,True
STU01756,Emery,Thomas,6,S005,M,False,False,True
STU01757,Noa,Lee,8,S005,F,False,False,False
STU01758,Emery,Garcia,7,S005,M,False,False,False
STU01759,Micah,Lee,8,S005,M,False,False,True
STU01760,Reese,Smith,6,S005,M,False,False,True
STU01761,Reese,Kim,7,S005,M,False,False,True
STU01762,Sage,Walker,6,S005,M,True,False,True
STU01763,Casey,Davis,6,S005,F,False,False,True
STU01764,Morgan,Davis,8,S005,F,False,True,True
STU01765,Parker,Nguyen,6,S005,F,True,False,False
STU01766,Harper,Rivera,6,S005,M,False,False,False
STU01767,Kai,Thomas,7,S005,F,False,True,False
STU01768,Jordan,Nguyen,6,S005,M,False,False,True
STU01769,Finley,Young,6,S005,F,False,False,False
STU01770,Jamie,Kim,8,S005,F,False,False,True
STU01771,Reese,Anderson,7,S005,F,False,False,True
STU01772,Sage,Brown,6,S005,M,False,False,False
STU01773,Harper,Hill,6,S005,M,True,False,False
STU01774,Devon,Lopez,8,S005,F,False,False,False
STU01775,Emery,Walker,6,S005,F,False,True,False
STU01776,Noa,Kim,6,S005,F,False,False,False
STU01777,Harper,Davis,7,S005,F,False,False,False
STU01778,Sage,Rivera,6,S005,F,True,False,False
STU01779,Logan,Davis,6,S005,M,False,False,True
STU01780,Jordan,Anderson,6,S005,F,False,False,False
STU01781,Morgan,Chen,7,S005,F,True,False,False
STU01782,Logan,Nguyen,6,S005,F,True,False,True
STU01783,Finley,Johnson,7,S005,M,False,False,False
STU01784,Morgan,Garcia,8,S005,F,False,False,True
STU01785,Finley,Thomas,8,S005,M,False,True,True
STU01786,Reese,Brown,6,S005,M,False,False,False
STU01787,Rowan,Johnson,8,S005,F,False,False,True
STU01788,Harper,Lee,7,S005,M,False,False,False
STU01789,Logan,Davis,6,S005,F,False,False,False
STU01790,Sage,Wilson,6,S005,F,False,False,True
STU01791,Reese,Hill,7,S005,F,False,True,True
STU01792,Rowan,Thomas,8,S005,F,True,True,True
STU01793,Harper,Patel,8,S005,M,False,False,True
STU01794,Quinn,Garcia,7,S005,M,True,False,True
STU01795,Kai,Lopez,6,S005,M,True,False,False
STU01796,Quinn,Patel,6,S005,F,False,False,False
STU01797,Casey,Kim,7,S005,F,True,False,True
STU01798,Devon,Patel,7,S005,M,False,False,True
STU01799,Noa,Johnson,6,S005,M,True,False,False
STU01800,Noa,Chen,7,S005,M,False,False,False
STU01801,Morgan,Lopez,6,S005,M,False,False,False
STU01802,Avery,Lee,6,S005,M,False,False,True
STU01803,Finley,Young,7,S005,F,False,False,False
STU01804,Quinn,Davis,8,S005,F,False,False,False
STU01805,Reese,Khan,7,S005,F,False,False,True
STU01806,Morgan,Rivera,6,S005,M,True,False,True
STU01807,Morgan,Patel,6,S005,F,False,False,False
STU01808,Devon,Khan,8,S005,M,False,False,False
STU01809,Skyler,Johnson,7,S005,M,False,False,False
STU01810,Parker,Nguyen,6,S005,X,False,False,False
STU01811,Sage,Johnson,7,S005,F,False,False,True
STU01812,Kai,Martinez,8,S005,F,False,True,True
STU01813,Devon,Thomas,6,S005,F,False,False,True
STU01814,Micah,Hill,7,S005,F,False,True,False
STU01815,Logan,Garcia,7,S005,F,False,True,False
STU01816,Devon,Wilson,6,S005,M,False,False,False
STU01817,Skyler,Wilson,7,S005,F,False,False,True
STU01818,Devon,Brown,7,S005,F,False,False,True
STU01819,Sage,Nguyen,7,S005,M,False,True,True
STU01820,Devon,Johnson,8,S005,F,False,False,True
STU01821,Jamie,Garcia,7,S005,F,False,False,True
STU01822,Parker,Anderson,7,S005,M,False,False,True
STU01823,Quinn,Chen,8,S005,X,False,True,False
STU01824,Casey,Johnson,6,S005,M,False,False,False
STU01825,Jamie,Young,8,S005,X,False,False,False
STU01826,Jamie,Lee,6,S005,M,True,False,False
STU01827,Harper,Smith,7,S005,F,False,False,False
STU01828,Avery,Khan,6,S005,F,True,False,True
STU01829,Logan,Davis,8,S005,F,False,False,False
STU01830,Kai,Walker,6,S005,F,False,True,False
STU01831,Noa,Garcia,7,S005,M,False,True,False
STU01832,Reese,Young,7,S005,F,False,False,False
STU01833,Reese,Wilson,6,S005,M,False,False,True
STU01834,Harper,Smith,6,S005,M,False,False,False
STU01835,Logan,Khan,8,S005,M,False,True,True
STU01836,Emery,Anderson,6,S005,M,False,True,False
STU01837,Riley,Brown,8,S005,M,False,False,False
STU01838,Logan,Thomas,6,S005,F,False,False,False
STU01839,Devon,Lopez,6,S005,F,False,False,True
STU01840,Avery,Davis,7,S005,M,False,False,True
STU01841,Jordan,Lee,6,S005,F,True,False,True
STU01842,Quinn,Nguyen,6,S005,M,True,False,False
STU01843,Riley,Martinez,8,S005,M,False,False,False
STU01844,Rowan,Thomas,7,S005,F,True,True,False
STU01845,Skyler,Walker,8,S005,M,False,True,True
STU01846,Rowan,Davis,6,S005,M,False,False,True
STU01847,Skyler,Davis,6,S005,F,False,False,True
STU01848,Noa,Khan,7,S005,F,False,False,False
STU01849,Riley,Rivera,6,S005,M,False,False,True
STU01850,Rowan,Lee,8,S005,F,False,False,True
STU01851,Harper,Davis,8,S005,M,False,False,False
STU01852,Skyler,Anderson,6,S005,F,True,True,True
STU01853,Reese,Hill,8,S005,F,False,False,True
STU01854,Finley,Lopez,7,S005,F,True,False,True
STU01855,Harper,Hill,7,S005,M,False,False,True
STU01856,Emery,Martinez,7,S005,M,False,False,True
STU01857,Quinn,Garcia,8,S005,F,False,True,False
STU01858,Casey,Khan,7,S005,M,False,True,True
STU01859,Harper,Davis,6,S005,M,False,False,False
STU01860,Rowan,Khan,8,S005,M,True,True,True
STU01861,Emery,Young,7,S005,F,False,False,True
STU01862,Finley,Chen,8,S005,F,False,False,True
STU01863,Avery,Patel,7,S005,F,False,False,True
STU01864,Logan,Brown,6,S005,F,False,False,False
STU01865,Noa,Walker,8,S005,M,False,False,True
STU01866,Sage,Brown,6,S005,M,False,False,True
STU01867,Morgan,Chen,6,S005,F,False,False,False
STU01868,Reese,Patel,6,S005,M,False,False,True
STU01869,Casey,Lopez,7,S005,M,False,True,False
STU01870,Finley,Thomas,6,S005,M,False,False,True
STU01871,Casey,Lopez,6,S005,M,False,True,True
STU01872,Jordan,Rivera,8,S005,M,False,True,False
STU01873,Jamie,Walker,7,S005,M,False,False,False
STU01874,Rowan,Anderson,7,S005,M,False,False,True
STU01875,Riley,Patel,7,S005,F,True,False,False
STU01876,Emery,Hill,8,S005,M,False,False,True
STU01877,Parker,Johnson,7,S005,M,False,False,False
STU01878,Skyler,Patel,7,S005,F,False,False,True
STU01879,Micah,Rivera,6,S005,M,False,True,True
STU01880,Harper,Young,7,S005,M,False,False,False
STU01881,Kai,Martinez,7,S005,F,False,False,False
STU01882,Sage,Lee,8,S005,M,False,False,True
STU01883,Sage,Kim,7,S005,M,False,False,True
STU01884,Skyler,Thomas,7,S005,M,False,False,False
STU01885,Casey,Rivera,8,S005,F,False,False,True
STU01886,Avery,Martinez,8,S005,X,False,True,True
STU01887,Morgan,Kim,6,S005,M,False,False,False
STU01888,Reese,Nguyen,8,S005,M,False,True,False
STU01889,Kai,Garcia,7,S005,M,False,False,True
STU01890,Emery,Thomas,6,S005,M,False,False,False
STU01891,Rowan,Johnson,7,S005,F,False,False,False
STU01892,Noa,Johnson,6,S005,M,False,False,True
STU01893,Kai,Martinez,6,S005,M,False,False,True
STU01894,Casey,Smith,8,S005,M,False,False,True
STU01895,Jordan,Young,8,S005,M,False,False,True
STU01896,Reese,Kim,6,S005,M,False,True,False
STU01897,Rowan,Young,7,S005,F,False,False,True
STU01898,Kai,Kim,7,S005,X,False,False,False
STU01899,Rowan,Garcia,8,S005,F,False,False,False
STU01900,Harper,Nguyen,6,S005,M,True,True,True
STU01901,Sage,Thomas,7,S005,M,False,False,False
STU01902,Logan,Lee,8,S005,F,False,False,False
STU01903,Harper,Smith,8,S005,M,False,False,True
STU01904,Noa,Johnson,6,S005,F,False,False,False
STU01905,Kai,Thomas,6,S005,F,True,False,True
STU01906,Jamie,Johnson,8,S005,M,False,True,False
STU01907,Finley,Chen,8,S005,M,True,True,False
STU01908,Morgan,Anderson,6,S005,F,False,False,True
STU01909,Noa,Rivera,8,S005,F,False,False,False
STU01910,Casey,Brown,8,S005,F,False,False,False
STU01911,Kai,Lopez,7,S005,F,True,False,False
STU01912,Rowan,Rivera,7,S005,F,False,False,True
STU01913,Jordan,Lopez,8,S005,M,False,False,False
STU01914,Casey,Nguyen,7,S005,F,False,False,False
STU01915,Harper,Smith,8,S005,M,False,True,True
STU01916,Devon,Khan,6,S005,F,False,False,False
STU01917,Emery,Davis,6,S005,M,False,False,False
STU01918,Harper,Patel,8,S005,M,False,False,False
STU01919,Emery,Thomas,7,S005,F,False,True,False
STU01920,Reese,Young,8,S005,F,True,False,False
STU01921,Skyler,Young,7,S005,M,False,False,True
STU01922,Logan,Johnson,7,S005,M,False,False,False
STU01923,Emery,Anderson,7,S005,F,False,False,False
STU01924,Devon,Davis,7,S005,F,True,False,True
STU01925,Emery,Rivera,7,S005,F,False,False,False
STU01926,Finley,Smith,7,S005,M,True,False,False
STU01927,Rowan,Brown,8,S005,F,False,False,True
STU01928,Quinn,Walker,8,S005,M,False,False,False
STU01929,Rowan,Thomas,8,S005,F,False,False,False
STU01930,Reese,Patel,6,S005,F,False,False,False
STU01931,Devon,Patel,6,S005,M,False,False,True
STU01932,Harper,Davis,6,S005,M,False,False,False
STU01933,Morgan,Khan,8,S005,M,False,False,True
STU01934,Kai,Hill,6,S005,M,False,True,False
STU01935,Micah,Chen,6,S005,F,False,False,False
STU01936,Reese,Hill,7,S005,M,False,False,False
STU01937,Quinn,Nguyen,6,S005,M,False,False,True
STU01938,Finley,Lopez,6,S005,F,False,False,True
STU01939,Sage,Anderson,6,S005,M,False,False,True
STU01940,Parker,Anderson,6,S005,F,True,False,True
STU01941,Casey,Thomas,8,S005,F,False,False,False
STU01942,Riley,Martinez,8,S005,M,True,False,True
STU01943,Logan,Lee,7,S005,M,False,False,False
STU01944,Harper,Walker,8,S005,F,False,False,True
STU01945,Jordan,Khan,6,S005,M,True,False,False
STU01946,Devon,Walker,6,S005,M,False,False,True
STU01947,Harper,Khan,7,S005,M,False,False,False
STU01948,Sage,Thomas,6,S005,M,False,False,True
STU01949,Finley,Thomas,7,S005,M,False,True,False
STU01950,Avery,Johnson,6,S005,F,True,False,False
STU01951,Parker,Nguyen,7,S005,M,False,False,True
STU01952,Reese,Nguyen,8,S005,M,False,False,True
STU01953,Devon,Walker,7,S005,M,False,False,False
STU01954,Reese,Nguyen,7,S005,M,False,False,True
STU01955,Logan,Rivera,6,S005,F,False,False,False
STU01956,Reese,Johnson,7,S005,M,False,False,True
STU01957,Noa,Lopez,8,S005,F,False,False,False
STU01958,Avery,Anderson,8,S005,F,False,False,False
STU01959,Kai,Patel,6,S005,F,False,False,True
STU01960,Jordan,Lopez,6,S005,M,False,False,True
STU01961,Sage,Rivera,8,S005,F,False,False,False
STU01962,Jamie,Khan,7,S005,F,True,False,False
STU01963,Logan,Hill,6,S005,M,True,False,True
STU01964,Casey,Lopez,7,S005,M,False,True,True
STU01965,Reese,Smith,6,S005,M,False,False,True
STU01966,Reese,Patel,6,S005,M,False,False,True
STU01967,Jamie,Thomas,6,S005,F,False,False,True
STU01968,Jamie,Brown,6,S005,M,True,False,True
STU01969,Quinn,Johnson,8,S005,M,False,False,True
STU01970,Avery,Rivera,7,S005,F,False,False,True
STU01971,Jordan,Young,6,S005,M,True,False,False
STU01972,Rowan,Anderson,7,S005,F,False,False,False
STU01973,Jamie,Brown,8,S005,M,False,False,True
STU01974,Riley,Anderson,6,S005,M,False,False,False
STU01975,Harper,Chen,6,S005,M,False,False,True
STU01976,Skyler,Patel,8,S005,M,False,True,True
STU01977,Harper,Rivera,6,S005,F,True,False,True
STU01978,Finley,Hill,8,S005,M,False,False,True
STU01979,Kai,Young,6,S005,M,False,False,False
STU01980,Micah,Patel,6,S005,M,False,False,True
STU01981,Quinn,Nguyen,8,S005,M,False,False,False
STU01982,Devon,Kim,6,S005,M,True,True,True
STU01983,Skyler,Thomas,7,S005,F,False,True,False
STU01984,Finley,Nguyen,7,S005,M,False,False,False
STU01985,Harper,Hill,6,S005,M,False,False,False
STU01986,Kai,Chen,7,S005,F,False,False,False
STU01987,Devon,Rivera,7,S005,F,False,False,False
STU01988,Logan,Brown,6,S005,F,False,False,True
STU01989,Devon,Walker,8,S005,M,False,False,False
STU01990,Riley,Thomas,6,S005,M,False,False,False
STU01991,Parker,Thomas,6,S005,M,False,False,True
STU01992,Parker,Young,8,S005,F,False,False,False
STU01993,Noa,Anderson,6,S005,M,False,False,True
STU01994,Noa,Hill,7,S005,M,False,False,True
STU01995,Noa,Chen,7,S005,F,False,False,False
STU01996,Parker,Davis,7,S005,M,False,False,True
STU01997,Emery,Young,7,S005,F,False,False,True
STU01998,Devon,Khan,7,S005,F,True,False,True
STU01999,Micah,Lee,7,S005,M,False,False,False
STU02000,Avery,Chen,7,S005,F,False,False,False
STU02001,Logan,Wilson,6,S005,M,False,False,True
STU02002,Rowan,Chen,6,S005,M,False,False,False
STU02003,Micah,Rivera,7,S005,F,False,False,True
STU02004,Parker,Davis,8,S005,F,False,False,False
STU02005,Parker,Chen,8,S005,F,False,True,False
STU02006,Devon,Martinez,8,S005,M,False,False,False
STU02007,Emery,Smith,8,S005,M,False,False,False
STU02008,Rowan,Chen,8,S005,M,False,False,True
STU02009,Finley,Wilson,8,S005,M,False,False,True
STU02010,Harper,Smith,8,S005,F,False,False,True
STU02011,Jamie,Johnson,8,S005,F,False,True,True
STU02012,Quinn,Wilson,6,S005,F,False,False,True
STU02013,Micah,Walker,6,S005,F,False,False,True
STU02014,Riley,Walker,7,S005,F,False,False,True
STU02015,Emery,Nguyen,8,S005,M,False,False,True
STU02016,Finley,Khan,6,S005,F,False,False,False
STU02017,Micah,Davis,7,S005,M,False,False,True
STU02018,Sage,Nguyen,7,S005,M,True,False,True
STU02019,Rowan,Khan,8,S005,F,False,False,False
STU02020,Morgan,Johnson,8,S005,M,False,False,True
STU02021,Devon,Khan,6,S005,F,False,False,True
STU02022,Rowan,Johnson,7,S005,F,False,False,False
STU02023,Reese,Lopez,6,S005,F,False,False,True
STU02024,Avery,Patel,8,S005,F,False,False,True
STU02025,Casey,Patel,7,S005,M,False,False,False
STU02026,Devon,Martinez,8,S005,F,False,False,False
STU02027,Avery,Khan,6,S005,M,True,True,True
STU02028,Emery,Thomas,6,S005,F,True,False,False
STU02029,Morgan,Nguyen,8,S005,M,False,False,True
STU02030,Kai,Johnson,6,S005,M,False,False,False
STU02031,Reese,Chen,8,S005,M,False,False,True
STU02032,Skyler,Khan,6,S005,M,False,False,True
STU02033,Rowan,Chen,8,S005,M,False,False,True
STU02034,Sage,Anderson,8,S005,M,True,False,False
STU02035,Emery,Lee,7,S005,F,False,True,False
STU02036,Skyler,Wilson,6,S005,M,False,True,True
STU02037,Casey,Patel,7,S005,M,True,False,True
STU02038,Devon,Smith,6,S005,F,False,False,False
STU02039,Riley,Kim,8,S005,M,False,True,True
STU02040,Noa,Garcia,7,S005,M,False,False,False
STU02041,Devon,Brown,7,S005,F,False,True,True
STU02042,Riley,Kim,7,S005,M,False,False,True
STU02043,Parker,Wilson,6,S005,M,False,False,True
STU02044,Avery,Rivera,6,S005,M,True,False,True
STU02045,Emery,Brown,7,S005,M,False,False,True
STU02046,Emery,Kim,7,S005,M,False,False,True
STU02047,Casey,Thomas,8,S005,F,False,False,True
STU02048,Jordan,Kim,7,S005,M,False,False,True
STU02049,Jordan,Brown,8,S005,M,False,True,True
STU02050,Skyler,Lopez,6,S005,F,False,False,True
STU02051,Devon,Rivera,8,S005,F,False,False,True
STU02052,Quinn,Anderson,6,S005,M,True,False,True
STU02053,Parker,Rivera,7,S005,F,False,False,True
STU02054,Micah,Johnson,8,S005,M,False,False,False
STU02055,Micah,Hill,8,S005,M,False,False,False
STU02056,Logan,Chen,8,S005,M,False,False,False
STU02057,Avery,Johnson,7,S005,F,False,False,True
STU02058,Micah,Smith,6,S005,F,False,True,False
STU02059,Morgan,Anderson,8,S005,F,False,False,True
STU02060,Casey,Lopez,7,S005,M,True,False,False
STU02061,Finley,Young,8,S005,F,False,True,True
STU02062,Riley,Patel,8,S005,F,False,False,False
STU02063,Casey,Nguyen,6,S005,F,False,False,False
STU02064,Casey,Garcia,6,S005,F,False,True,True
STU02065,Avery,Davis,8,S005,F,True,False,False
STU02066,Skyler,Patel,6,S005,F,False,False,False
STU02067,Skyler,Martinez,6,S005,M,False,False,False
STU02068,Reese,Chen,7,S005,F,False,True,False
STU02069,Jordan,Chen,8,S005,M,False,False,True
STU02070,Skyler,Anderson,6,S005,F,False,False,True
STU02071,Quinn,Lopez,8,S005,M,False,False,True
STU02072,Rowan,Martinez,6,S005,M,False,False,False
STU02073,Logan,Kim,8,S005,F,False,False,False
STU02074,Kai,Johnson,8,S005,F,False,False,False
STU02075,Devon,Lopez,7,S005,F,True,True,False
STU02076,Casey,Wilson,7,S005,M,False,False,True
STU02077,Logan,Brown,8,S005,M,True,False,True
STU02078,Logan,Garcia,8,S005,M,False,False,True
STU02079,Micah,Anderson,8,S005,F,False,False,True
STU02080,Harper,Lee,6,S005,F,False,False,False
STU02081,Skyler,Garcia,6,S005,F,True,False,True
